"BUR24" "BUR6" "BURU" "FB24" "FB6" "FBU" "OVD24" "OVD6" "OVDU" "PO24" "PO6" "POU" "SR24" "SR6" "SRU" "ST24" "ST6" "STU" "WF"
"FBgn0259482" 34.2205418395647 24.3237702755257 31.1771281610341 15.3863166544581 14.8254393595259 33.2967084409662 32.8334787789122 30.6866500416292 27.5926612786242 25.6930521473431 23.0614465652726 24.3639407927905 29.0974514659897 21.7266216980899 22.1059652820762 31.1433989744072 32.0392776489562 29.751323933241 8.97775988868785
"FBgn0033579" 2.48575516286723 0.697731912609278 2.20655381800465 0 0 0 0.256887894439129 0.125856313896408 0.316022097505397 0.294304947918547 0.202535670847385 0.268977192080694 0.240671004043991 0.134213214327139 0.220886585437534 0.654496595514672 0.117377238305658 0.38971042742987 0.0419756896232293
"FBgn0085212" 4.7639272384069 5.54016106836626 4.33724463438378 4.64904070458515 3.56658497914798 3.554805945301 4.39178732869417 4.91255595463267 3.39404359241688 4.66489880514945 4.10735240907946 2.92628570909337 4.60386087054898 4.72403097436808 3.80869289387438 4.05858924176656 4.99768844564748 3.1563923540174 3.73079222466218
"FBgn0033434" 45.4806682064086 47.6168712151357 39.8814971876338 13.1972866466057 23.2043196976316 28.4310500495396 41.4948623315784 49.2421369160038 35.4206473008836 24.6252423033668 25.0019879754066 22.7800650115118 39.6420231157562 47.1506253542323 38.0969991706476 25.7560996903325 30.3264803239201 26.5586656444597 11.3818874713249
"FBgn0036117" 9.04149234481167 8.23135196243782 7.52708707556869 9.65211868722187 9.70792516383495 11.9445546004641 9.38092943279962 9.88270730865841 8.66007428693965 2.77676215718597 3.52491937034685 2.83578886618998 7.68710562673643 6.00810525692577 6.0736537733559 3.31317549683438 3.81930683588745 3.55394418629634 9.81018759537183
"FBgn0036111" 50.8640710748365 25.3070539969119 47.169672889107 15.7016884602802 13.0950739883534 11.6102320653944 83.4463742144477 39.1955006940271 57.848635456455 75.60571341095 35.1164680474727 53.4767488970037 56.0877485632544 40.2475732012884 59.7376051799556 54.2442854146932 30.2346646522342 29.6104386677704 59.4626634543055
"FBgn0033439" 0.310561388808668 0.289581655567838 0.284687450030319 14.452117759338 13.3362937828794 17.8685621487654 0.386279804992051 0.886326954829987 0.387668598027294 0.846450079835512 1.93700432006072 1.52254594496507 0.826315406504271 1.05308422032176 0.810814963724306 0.885243240710246 0.734318307277568 0.729346823748165 0.279129752984935
"FBgn0033438" 1.58947500907751 1.58364881524527 2.32498860501672 0 0.925378409085886 0.467366609010826 2.99960094353955 7.48450449017205 2.45185424226162 1.37677961450465 1.16467237817018 1.04552643656298 13.1827175594432 16.8568350112248 16.8840531203724 0.750617143468091 0.43592875539416 0.381485667750608 2.72935334712169
"FBgn0032082" 0.233987949634349 0.0662231572368116 0.137657490552847 0 0.198102384646631 0 0.537402054449377 1.36522098639613 0.501228612625268 1.38845875574773 1.92392964434399 1.08993768026092 1.02080847028691 0.966651312801486 0.85292294501806 24.8964895631565 28.6274594414735 15.9522610921214 0.447962802528633
"FBgn0040752" 25.8181720145089 20.4371414095853 30.0265047779861 0.194419018628516 0.473995853862036 0.671941776159402 162.193451644955 76.9851374011455 115.790877773735 85.9232434839037 41.233817824364 58.6770739656219 40.1602915288495 41.2372864724893 40.731328587647 114.716546139064 63.0664747685998 62.7845622336059 25.5720387477738
"FBgn0029174" 50.7949944049808 74.6765059478474 42.1224153177768 139.842435349742 112.527581463825 149.129691260213 36.3981341186315 54.0865400673021 36.9441645031528 37.828536316583 47.1345998152661 39.3802906128741 49.5543403082495 49.9690695370247 41.6874679965102 49.6862130540453 40.9421358759344 45.261745689889 233.545855420965
"FBgn0040754" 55.5208536782875 46.67271849758 42.7973039394177 50.3787874184218 35.8779766205824 54.6304886483236 44.8960695256073 43.8812969042448 29.8730884891779 35.8945072407498 31.7789878828949 28.6532144860407 44.3535722996949 37.3311584036255 41.9072471373213 26.9369599240416 30.7042533213906 26.6755278101065 9.62931013833769
"FBgn0010043" 0.135379626280331 0.159941051524859 0.0457527221514074 0.620222788064025 0.065147390688543 0.304278424744105 0.164687979453338 0.0300775075831796 0.0903055074311915 9.2872665606079 5.14658089843708 4.14169146782914 0.251764422941173 0.165242346079327 0.13452096832273 5.30106304197747 2.39074185040599 2.56241967449764 0.863424486132655
"FBgn0036090" 7.32145321073567 4.69081287208813 6.91485805502272 1.46966535396202 3.95083727239394 1.87074570170348 10.2135491330289 8.54873687472783 8.83801151068623 9.59235046989351 9.30314478187759 8.833056438331 14.4782735816607 11.5571122974448 15.4013693854478 6.99667440729878 7.53968373188537 6.42678147102177 3.24134195084006
"FBgn0038244" 18.5546846975019 18.3037351994448 25.1821429334926 7.32435087546977 15.8817098732861 17.0393898622664 21.6899155182355 19.7482406034397 26.0149101890664 27.2973756158052 23.545935915048 26.4093211917787 22.1216228720594 22.4623134389115 22.8461387638178 31.6090362777026 28.8806444843872 32.8004343934966 112.327754833843
"FBgn0038243" 147.304575902304 231.598782099662 134.325896754716 41.272494821985 31.9352276280815 29.5516786057931 33.9956625839506 58.8983926357778 35.4950822132625 20.339061618386 43.8102308060112 43.8918609715577 97.4191753464633 85.2412530988914 74.8249933368936 35.4311766474398 33.537588701291 42.1527338862617 4.85040897621018
"FBgn0029170" 11.8720806383515 9.77979042663546 10.5522388369474 0.173538563105245 0 0.0541330244996042 1.13816630485279 0.845370406127985 1.21703619555332 1.07696461368798 0.801496282167144 0.513432552245634 1.95003309017497 2.00760949676478 2.38672163914506 0.464123140077938 0.220463072514327 0.271716211959617 0.168212855509844
"FBgn0032864" 50.0837412498349 28.4353695532703 54.2105182155956 189.977474604078 178.236710967392 322.205355952048 41.3179740383011 38.4850439310182 44.6265683107936 20.6388030587194 34.3862127455766 33.0387205371014 71.9765444408761 68.3491588213105 78.1532252703037 21.3462571340602 21.082425097946 26.1177644175682 59.595475873716
"FBgn0036094" 0.749201613932024 0.621104905834533 0.949464940911977 1.36526307634566 1.47052097625326 1.64750268940515 1.89973071220019 1.64765169979779 1.81729564042058 0.641531452280774 0.384319138431121 0.530070347414814 0.929214021459325 0.926873058990101 1.37456073733318 0.266390054433145 0.181828050357722 0.246783057211687 0.164537836915427
"FBgn0036373" 18.1037462121182 14.6937954423837 18.1378882652145 4.17931105113007 8.04125238157939 10.4175416703665 20.4634454779263 14.5682953855263 18.9495524710889 26.5109393620476 24.2420327887359 27.3273334250802 14.3902784911993 14.0783828913771 15.5274715594116 19.9074845535146 21.788375367136 24.9012455847527 31.6470369229547
"FBgn0036374" 3.44664814430807 3.07949756172263 4.53071427174096 0.953379610592333 2.09938469682677 1.07325883120986 9.93652572448601 3.86336232386848 7.73546668113923 9.91639639286959 7.82362803189487 9.24085846786042 4.9068037042879 6.08216282731853 5.29871543217539 8.0104328245805 7.83210400001684 7.3029556326368 17.5616232175695
"FBgn0036377" 8.14983507432015 12.7027252882332 7.37719691971204 0 0.0678076032695453 0.0889126200655415 3.41180582535906 3.38980104985748 2.9090201875339 0.670190198889014 1.06079112441378 0.441108779335731 4.57032738069068 9.67222015115068 3.70299547084313 0.744779156026714 0.975152396320166 0.351283416729949 0.163386509504127
"FBgn0036376" 25.4106236802038 24.3644373885223 29.0478949402585 5.12356553690829 10.9549995632068 5.72234075895638 29.2484146645023 24.3528751017774 32.8283399476644 29.9393232132024 24.2802561835435 28.7159796660794 27.5134278107725 25.0836360029707 28.8975012440187 30.0800486235738 27.7356526453247 26.9524530255856 20.3827200538475
"FBgn0051908" 32.3281072651842 33.9304938306327 35.4386325319883 19.2307711430088 33.1116156860495 35.1998826513246 37.130866870483 39.3105779889855 40.184424456057 35.0835236800888 33.4940670468879 35.0201227961255 29.4934676063388 35.3555302788926 33.6996021325934 39.6169670027005 43.1190762416652 44.5590705193979 48.7800885521138
"FBgn0051729" 110.722717059831 84.3457865811377 119.913498546033 20.8017433357701 41.5941876392669 46.2625353773207 124.090907042493 106.984902384911 111.513398575364 147.778013160148 120.408282823652 145.138177101594 109.900802613148 114.988210289446 122.282635686075 197.542544520647 200.128915845391 229.31943723066 53.1302496962012
"FBgn0005617" 4.37081561872071 3.75417403969795 5.51375770181531 1.4070239873922 2.79410699818863 1.37784905150977 8.84733163090024 4.71726568135056 8.54797970616979 8.76119035748469 6.29108526035085 7.36169019769216 6.15136436234843 5.12781417953606 5.90099590083373 8.16533746875373 5.29492669078288 4.5596101673524 14.3265261221156
"FBgn0005612" 6.3644862436736 3.81749869523584 7.63040490714802 6.00301368314367 9.24056914167388 6.53455058138796 18.3982853294198 7.47597153881796 13.996763854147 16.3844305985091 11.1128061637612 16.2184866022251 9.2451530927656 7.18735067698429 10.8946253955298 11.9003539803244 10.8314357572938 9.1752373478705 4.44066101461496
"FBgn0025809" 11.0923335107097 8.71184707932305 10.608533233619 1.31221206751198 3.09391462755051 1.68054590425614 13.2230528509928 13.2183266789303 12.5355445019287 11.4061430341625 9.35413778008683 10.7099991287895 11.2619351945514 9.70537239535133 9.82416462127615 8.40089125738073 8.40221457490183 7.67163470012996 7.08074841815473
"FBgn0027338" 127.377892895946 131.844652360962 140.169077589284 73.729019643523 196.531291560547 194.179660558926 151.078628771122 149.238489352359 148.752812454899 149.962985224328 126.110670042299 151.624322326146 123.600862987393 123.365826560059 131.99358694057 168.03899773667 161.513522907119 190.012908762087 162.739735306559
"FBgn0039419" 5.89781395176048 5.84451156003685 5.98921350670059 1.81194730130444 1.02643860515449 0.559285386233248 7.79381648405051 5.37939790019762 5.16820016203075 6.57989642777524 5.10034585702212 4.566972603341 1.68259283274249 1.86020918661704 1.45738836899494 1.63806339419518 1.86484947472719 0.941820037938799 0.755961570891463
"FBgn0262353" 21.0024318339133 23.1550445604969 17.3636430531494 78.9291285086941 33.1719702270382 111.096989910316 10.0840582099716 10.8855035219965 8.69802372856693 9.44899749803526 6.84113532614587 11.161807776581 16.1692940500961 14.7025862756192 11.3558556893741 5.14592278395282 4.87077757892807 4.75485656698911 1.01149072722526
"FBgn0260933" 1.90352712626883 3.02331473345603 2.88889022634119 0.583257055885549 0.304483005877242 0 0.690123443410306 0.697756009993932 1.0722763736383 0.956083622727328 0.506296687105421 0.946986860345851 0.72415253472347 1.00884392809364 1.71023188987252 1.1106473017028 0.971950859845529 1.64591092547926 1.8469764890308
"FBgn0035876" 4.11874469570969 3.49780970831071 3.55353420222753 8.05810106596426 9.26779310261047 11.2660352957694 3.86505507607661 3.61122264405856 3.53949852656575 7.38707311152109 8.47354909593364 7.29851666191431 5.11892362692561 5.43975998945477 4.67165089644661 5.86782277460538 8.29932765550484 6.23559416192376 5.94722667701472
"FBgn0035875" 0.56391601970141 0.256606183290219 1.12442943571391 0 0 0 0.15040915649897 0.0751937689579489 0.361681640285646 3.24177011893298 2.23660500979954 2.87574015722343 0.40174792974648 0.231474484236727 0.627499070653322 37.4427064877554 15.0255949933118 33.9368972803114 0
"FBgn0035872" 15.3965933280241 15.9179528924259 16.5303092129823 17.8011669600423 21.8663441811106 22.0593445695146 19.0483522559602 15.3406045864525 19.8322430954157 21.0577754767888 25.0495973112048 22.7394639141742 17.1130076039253 21.046482300019 18.6624995127069 24.9277439393129 31.7977713477081 31.6386797893311 166.012787439853
"FBgn0035871" 224.490843610746 240.838323161407 163.869278659649 468.716856310656 292.217035929768 345.373036109014 196.457361445078 182.398652181589 125.45331315166 304.578928449069 292.02741442728 230.818574102046 177.221574923672 223.519302767393 176.715402733395 163.781143614909 287.434158336018 191.828009695722 83.8771848549304
